geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
110010017021010,541,"Takoma, Brightwood, Manor Park",Cluster 17,78,45,1150000
110010017021011,541,"Takoma, Brightwood, Manor Park",Cluster 17,98,50,1150000
110010017021012,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017021013,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,31,1150000
110010017021014,541,"Takoma, Brightwood, Manor Park",Cluster 17,44,16,1150000
110010017021015,541,"Takoma, Brightwood, Manor Park",Cluster 17,38,22,1150000
110010017021016,541,"Takoma, Brightwood, Manor Park",Cluster 17,112,65,1150000
110010017021017,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017021018,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017021019,541,"Takoma, Brightwood, Manor Park",Cluster 17,48,28,1150000
110010017021020,541,"Takoma, Brightwood, Manor Park",Cluster 17,26,11,1150000
110010017021021,541,"Takoma, Brightwood, Manor Park",Cluster 17,41,16,1150000
110010017021022,541,"Takoma, Brightwood, Manor Park",Cluster 17,62,19,1150000
110010017021023,541,"Takoma, Brightwood, Manor Park",Cluster 17,51,19,1150000
110010017021024,541,"Takoma, Brightwood, Manor Park",Cluster 17,71,25,1150000
110010017021025,541,"Takoma, Brightwood, Manor Park",Cluster 17,42,22,1150000
110010017021026,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017022000,541,"Takoma, Brightwood, Manor Park",Cluster 17,177,118,1150000
110010017022001,541,"Takoma, Brightwood, Manor Park",Cluster 17,108,65,1150000
110010017022002,541,"Takoma, Brightwood, Manor Park",Cluster 17,237,173,1150000
110010017022003,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017022004,541,"Takoma, Brightwood, Manor Park",Cluster 17,205,117,1150000
110010017022005,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017022006,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010017022008,541,"Takoma, Brightwood, Manor Park",Cluster 17,29,8,1150000
110010018031000,541,"Takoma, Brightwood, Manor Park",Cluster 17,180,79,1150000
110010018031001,541,"Takoma, Brightwood, Manor Park",Cluster 17,192,74,1150000
110010018031002,541,"Takoma, Brightwood, Manor Park",Cluster 17,145,59,1150000
110010018031003,541,"Takoma, Brightwood, Manor Park",Cluster 17,93,29,1150000
110010018031005,541,"Takoma, Brightwood, Manor Park",Cluster 17,36,11,1150000
110010018031009,541,"Takoma, Brightwood, Manor Park",Cluster 17,149,51,1150000
110010018031010,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010018031011,541,"Takoma, Brightwood, Manor Park",Cluster 17,198,111,1150000
110010018031012,541,"Takoma, Brightwood, Manor Park",Cluster 17,221,95,1150000
110010018031013,541,"Takoma, Brightwood, Manor Park",Cluster 17,93,32,1150000
110010018032000,541,"Takoma, Brightwood, Manor Park",Cluster 17,573,240,1150000
110010018032001,541,"Takoma, Brightwood, Manor Park",Cluster 17,818,267,1150000
110010018032002,541,"Takoma, Brightwood, Manor Park",Cluster 17,178,63,1150000
110010018033000,541,"Takoma, Brightwood, Manor Park",Cluster 17,476,229,1150000
110010018033001,541,"Takoma, Brightwood, Manor Park",Cluster 17,604,247,1150000
110010018033002,541,"Takoma, Brightwood, Manor Park",Cluster 17,146,53,1150000
110010018041000,541,"Takoma, Brightwood, Manor Park",Cluster 17,47,8,1150000
110010018041001,541,"Takoma, Brightwood, Manor Park",Cluster 17,39,13,1150000
110010018041002,541,"Takoma, Brightwood, Manor Park",Cluster 17,390,168,1150000
110010018041003,541,"Takoma, Brightwood, Manor Park",Cluster 17,37,9,1150000
110010018041004,541,"Takoma, Brightwood, Manor Park",Cluster 17,290,123,1150000
110010018041005,541,"Takoma, Brightwood, Manor Park",Cluster 17,144,78,1150000
110010018041006,541,"Takoma, Brightwood, Manor Park",Cluster 17,248,79,1150000
110010018041007,541,"Takoma, Brightwood, Manor Park",Cluster 17,146,57,1150000
110010018042000,541,"Takoma, Brightwood, Manor Park",Cluster 17,582,316,1150000
110010018042001,541,"Takoma, Brightwood, Manor Park",Cluster 17,109,40,1150000
110010018042002,541,"Takoma, Brightwood, Manor Park",Cluster 17,36,23,1150000
110010018042003,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,32,1150000
110010018042004,541,"Takoma, Brightwood, Manor Park",Cluster 17,39,11,1150000
110010018042005,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010018042006,541,"Takoma, Brightwood, Manor Park",Cluster 17,25,3,1150000
110010018042007,541,"Takoma, Brightwood, Manor Park",Cluster 17,59,13,1150000
110010018042008,541,"Takoma, Brightwood, Manor Park",Cluster 17,133,59,1150000
110010018042009,541,"Takoma, Brightwood, Manor Park",Cluster 17,240,116,1150000
110010018042010,541,"Takoma, Brightwood, Manor Park",Cluster 17,36,3,1150000
110010018042011,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010018042012,541,"Takoma, Brightwood, Manor Park",Cluster 17,190,61,1150000
110010018042013,541,"Takoma, Brightwood, Manor Park",Cluster 17,53,32,1150000
110010018043000,541,"Takoma, Brightwood, Manor Park",Cluster 17,188,68,1150000
110010018043001,541,"Takoma, Brightwood, Manor Park",Cluster 17,205,93,1150000
110010018043002,541,"Takoma, Brightwood, Manor Park",Cluster 17,604,220,1150000
110010018043003,541,"Takoma, Brightwood, Manor Park",Cluster 17,881,341,1150000
110010018043004,541,"Takoma, Brightwood, Manor Park",Cluster 17,600,225,1150000
110010018043005,541,"Takoma, Brightwood, Manor Park",Cluster 17,103,34,1150000
110010019011000,541,"Takoma, Brightwood, Manor Park",Cluster 17,100,45,1150000
110010019011001,541,"Takoma, Brightwood, Manor Park",Cluster 17,78,28,1150000
110010019011002,541,"Takoma, Brightwood, Manor Park",Cluster 17,53,14,1150000
110010019011003,541,"Takoma, Brightwood, Manor Park",Cluster 17,19,6,1150000
110010019011004,541,"Takoma, Brightwood, Manor Park",Cluster 17,260,127,1150000
110010019011005,541,"Takoma, Brightwood, Manor Park",Cluster 17,102,42,1150000
110010019011006,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,33,1150000
110010019011007,541,"Takoma, Brightwood, Manor Park",Cluster 17,61,21,1150000
110010019011008,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,25,1150000
110010019011009,541,"Takoma, Brightwood, Manor Park",Cluster 17,22,7,1150000
110010019011010,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019011011,541,"Takoma, Brightwood, Manor Park",Cluster 17,86,30,1150000
110010019011012,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,33,1150000
110010019011013,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019012000,541,"Takoma, Brightwood, Manor Park",Cluster 17,107,50,1150000
110010019012001,541,"Takoma, Brightwood, Manor Park",Cluster 17,55,24,1150000
110010019012002,541,"Takoma, Brightwood, Manor Park",Cluster 17,72,21,1150000
110010019012003,541,"Takoma, Brightwood, Manor Park",Cluster 17,82,30,1150000
110010019012004,541,"Takoma, Brightwood, Manor Park",Cluster 17,64,22,1150000
110010019012005,541,"Takoma, Brightwood, Manor Park",Cluster 17,113,49,1150000
110010019012006,541,"Takoma, Brightwood, Manor Park",Cluster 17,128,45,1150000
110010019012007,541,"Takoma, Brightwood, Manor Park",Cluster 17,92,44,1150000
110010019012008,541,"Takoma, Brightwood, Manor Park",Cluster 17,151,66,1150000
110010019012009,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,26,1150000
110010019012010,541,"Takoma, Brightwood, Manor Park",Cluster 17,43,27,1150000
110010019012011,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019013000,541,"Takoma, Brightwood, Manor Park",Cluster 17,153,56,1150000
110010019013001,541,"Takoma, Brightwood, Manor Park",Cluster 17,108,37,1150000
110010019013002,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,33,1150000
110010019013003,541,"Takoma, Brightwood, Manor Park",Cluster 17,73,23,1150000
110010019013004,541,"Takoma, Brightwood, Manor Park",Cluster 17,37,10,1150000
110010019013005,541,"Takoma, Brightwood, Manor Park",Cluster 17,75,25,1150000
110010019013006,541,"Takoma, Brightwood, Manor Park",Cluster 17,97,36,1150000
110010019013007,541,"Takoma, Brightwood, Manor Park",Cluster 17,152,58,1150000
110010019013008,541,"Takoma, Brightwood, Manor Park",Cluster 17,173,57,1150000
110010019013009,541,"Takoma, Brightwood, Manor Park",Cluster 17,107,36,1150000
110010019013010,541,"Takoma, Brightwood, Manor Park",Cluster 17,95,31,1150000
110010019013011,541,"Takoma, Brightwood, Manor Park",Cluster 17,89,36,1150000
110010019013012,541,"Takoma, Brightwood, Manor Park",Cluster 17,108,56,1150000
110010019014000,541,"Takoma, Brightwood, Manor Park",Cluster 17,50,23,1150000
110010019014001,541,"Takoma, Brightwood, Manor Park",Cluster 17,70,24,1150000
110010019014002,541,"Takoma, Brightwood, Manor Park",Cluster 17,65,20,1150000
110010019014003,541,"Takoma, Brightwood, Manor Park",Cluster 17,51,17,1150000
110010019014004,541,"Takoma, Brightwood, Manor Park",Cluster 17,46,23,1150000
110010019014005,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019014006,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019014007,541,"Takoma, Brightwood, Manor Park",Cluster 17,104,33,1150000
110010019014008,541,"Takoma, Brightwood, Manor Park",Cluster 17,104,38,1150000
110010019014009,541,"Takoma, Brightwood, Manor Park",Cluster 17,32,13,1150000
110010019014010,541,"Takoma, Brightwood, Manor Park",Cluster 17,61,26,1150000
110010019014011,541,"Takoma, Brightwood, Manor Park",Cluster 17,48,9,1150000
110010019014012,541,"Takoma, Brightwood, Manor Park",Cluster 17,24,10,1150000
110010019014013,541,"Takoma, Brightwood, Manor Park",Cluster 17,54,17,1150000
110010019014014,541,"Takoma, Brightwood, Manor Park",Cluster 17,46,24,1150000
110010019014015,541,"Takoma, Brightwood, Manor Park",Cluster 17,37,24,1150000
110010019014016,541,"Takoma, Brightwood, Manor Park",Cluster 17,35,10,1150000
110010019014017,541,"Takoma, Brightwood, Manor Park",Cluster 17,30,12,1150000
110010019014018,541,"Takoma, Brightwood, Manor Park",Cluster 17,38,12,1150000
110010019021000,541,"Takoma, Brightwood, Manor Park",Cluster 17,16,6,1150000
110010019021001,541,"Takoma, Brightwood, Manor Park",Cluster 17,49,18,1150000
110010019021002,541,"Takoma, Brightwood, Manor Park",Cluster 17,78,31,1150000
110010019021003,541,"Takoma, Brightwood, Manor Park",Cluster 17,79,34,1150000
110010019021004,541,"Takoma, Brightwood, Manor Park",Cluster 17,89,35,1150000
110010019021005,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,26,1150000
110010019021006,541,"Takoma, Brightwood, Manor Park",Cluster 17,115,43,1150000
110010019021007,541,"Takoma, Brightwood, Manor Park",Cluster 17,100,36,1150000
110010019021008,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019021009,541,"Takoma, Brightwood, Manor Park",Cluster 17,57,24,1150000
110010019021010,541,"Takoma, Brightwood, Manor Park",Cluster 17,99,42,1150000
110010019021011,541,"Takoma, Brightwood, Manor Park",Cluster 17,70,29,1150000
110010019021012,541,"Takoma, Brightwood, Manor Park",Cluster 17,99,44,1150000
110010019021013,541,"Takoma, Brightwood, Manor Park",Cluster 17,67,26,1150000
110010019021014,541,"Takoma, Brightwood, Manor Park",Cluster 17,43,24,1150000
110010019021015,541,"Takoma, Brightwood, Manor Park",Cluster 17,71,29,1150000
110010019021016,541,"Takoma, Brightwood, Manor Park",Cluster 17,64,33,1150000
110010019021017,541,"Takoma, Brightwood, Manor Park",Cluster 17,85,34,1150000
110010019021018,541,"Takoma, Brightwood, Manor Park",Cluster 17,70,32,1150000
110010019022000,541,"Takoma, Brightwood, Manor Park",Cluster 17,2,1,1150000
110010019022001,541,"Takoma, Brightwood, Manor Park",Cluster 17,15,4,1150000
110010019022002,541,"Takoma, Brightwood, Manor Park",Cluster 17,26,14,1150000
110010019022003,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,29,1150000
110010019022004,541,"Takoma, Brightwood, Manor Park",Cluster 17,8,1,1150000
110010019022005,541,"Takoma, Brightwood, Manor Park",Cluster 17,45,21,1150000
110010019022006,541,"Takoma, Brightwood, Manor Park",Cluster 17,62,28,1150000
110010019022007,541,"Takoma, Brightwood, Manor Park",Cluster 17,82,30,1150000
110010019022008,541,"Takoma, Brightwood, Manor Park",Cluster 17,7,9,1150000
110010019022009,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,37,1150000
110010019022010,541,"Takoma, Brightwood, Manor Park",Cluster 17,30,1,1150000
110010019022011,541,"Takoma, Brightwood, Manor Park",Cluster 17,66,32,1150000
110010019022012,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010019022013,541,"Takoma, Brightwood, Manor Park",Cluster 17,72,31,1150000
110010019022014,541,"Takoma, Brightwood, Manor Park",Cluster 17,50,28,1150000
110010019022015,541,"Takoma, Brightwood, Manor Park",Cluster 17,78,32,1150000
110010019022016,541,"Takoma, Brightwood, Manor Park",Cluster 17,32,10,1150000
110010019022017,541,"Takoma, Brightwood, Manor Park",Cluster 17,71,29,1150000
110010019022018,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021011000,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021021000,541,"Takoma, Brightwood, Manor Park",Cluster 17,60,26,1150000
110010021021001,541,"Takoma, Brightwood, Manor Park",Cluster 17,122,28,1150000
110010021021002,541,"Takoma, Brightwood, Manor Park",Cluster 17,57,37,1150000
110010021021003,541,"Takoma, Brightwood, Manor Park",Cluster 17,102,56,1150000
110010021021004,541,"Takoma, Brightwood, Manor Park",Cluster 17,91,29,1150000
110010021021005,541,"Takoma, Brightwood, Manor Park",Cluster 17,81,38,1150000
110010021021006,541,"Takoma, Brightwood, Manor Park",Cluster 17,113,44,1150000
110010021021007,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021021008,541,"Takoma, Brightwood, Manor Park",Cluster 17,89,37,1150000
110010021021009,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021021010,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021021011,541,"Takoma, Brightwood, Manor Park",Cluster 17,68,14,1150000
110010021021014,541,"Takoma, Brightwood, Manor Park",Cluster 17,55,19,1150000
110010021021015,541,"Takoma, Brightwood, Manor Park",Cluster 17,47,18,1150000
110010021022000,541,"Takoma, Brightwood, Manor Park",Cluster 17,228,114,1150000
110010021022001,541,"Takoma, Brightwood, Manor Park",Cluster 17,155,105,1150000
110010021022002,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021022003,541,"Takoma, Brightwood, Manor Park",Cluster 17,35,10,1150000
110010021023000,541,"Takoma, Brightwood, Manor Park",Cluster 17,257,120,1150000
110010021023001,541,"Takoma, Brightwood, Manor Park",Cluster 17,53,29,1150000
110010021024000,541,"Takoma, Brightwood, Manor Park",Cluster 17,86,31,1150000
110010021024001,541,"Takoma, Brightwood, Manor Park",Cluster 17,132,37,1150000
110010021024003,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010021026000,541,"Takoma, Brightwood, Manor Park",Cluster 17,24,5,1150000
110010095052019,541,"Takoma, Brightwood, Manor Park",Cluster 17,16,6,1150000
110010095052020,541,"Takoma, Brightwood, Manor Park",Cluster 17,42,17,1150000
110010095052021,541,"Takoma, Brightwood, Manor Park",Cluster 17,18,1,1150000
110010095052022,541,"Takoma, Brightwood, Manor Park",Cluster 17,12,3,1150000
110010095052023,541,"Takoma, Brightwood, Manor Park",Cluster 17,25,8,1150000
110010095052024,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010095053008,541,"Takoma, Brightwood, Manor Park",Cluster 17,33,14,1150000
110010095053009,541,"Takoma, Brightwood, Manor Park",Cluster 17,35,7,1150000
110010095053010,541,"Takoma, Brightwood, Manor Park",Cluster 17,70,21,1150000
110010095053015,541,"Takoma, Brightwood, Manor Park",Cluster 17,53,22,1150000
110010095053016,541,"Takoma, Brightwood, Manor Park",Cluster 17,38,13,1150000
110010095053017,541,"Takoma, Brightwood, Manor Park",Cluster 17,40,17,1150000
110010095053018,541,"Takoma, Brightwood, Manor Park",Cluster 17,37,17,1150000
110010095053019,541,"Takoma, Brightwood, Manor Park",Cluster 17,18,8,1150000
110010095053020,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010103001006,541,"Takoma, Brightwood, Manor Park",Cluster 17,214,133,1150000
110010103001007,541,"Takoma, Brightwood, Manor Park",Cluster 17,44,18,1150000
110010103001008,541,"Takoma, Brightwood, Manor Park",Cluster 17,54,24,1150000
110010103001009,541,"Takoma, Brightwood, Manor Park",Cluster 17,110,37,1150000
110010103001010,541,"Takoma, Brightwood, Manor Park",Cluster 17,199,85,1150000
110010103002000,541,"Takoma, Brightwood, Manor Park",Cluster 17,0,0,1150000
110010103002001,541,"Takoma, Brightwood, Manor Park",Cluster 17,368,134,1150000
110010103002002,541,"Takoma, Brightwood, Manor Park",Cluster 17,82,36,1150000
110010103002003,541,"Takoma, Brightwood, Manor Park",Cluster 17,86,28,1150000
110010103002004,541,"Takoma, Brightwood, Manor Park",Cluster 17,72,29,1150000
110010103002005,541,"Takoma, Brightwood, Manor Park",Cluster 17,64,24,1150000
110010103002006,541,"Takoma, Brightwood, Manor Park",Cluster 17,82,32,1150000
110010103002007,541,"Takoma, Brightwood, Manor Park",Cluster 17,58,18,1150000
110010103002008,541,"Takoma, Brightwood, Manor Park",Cluster 17,192,67,1150000
110010103002009,541,"Takoma, Brightwood, Manor Park",Cluster 17,166,73,1150000
110010103002010,541,"Takoma, Brightwood, Manor Park",Cluster 17,84,33,1150000
110010103002011,541,"Takoma, Brightwood, Manor Park",Cluster 17,122,43,1150000
110010103002012,541,"Takoma, Brightwood, Manor Park",Cluster 17,82,30,1150000
110010103003000,541,"Takoma, Brightwood, Manor Park",Cluster 17,60,19,1150000
110010103003001,541,"Takoma, Brightwood, Manor Park",Cluster 17,115,29,1150000
110010103003002,541,"Takoma, Brightwood, Manor Park",Cluster 17,69,20,1150000
110010103003003,541,"Takoma, Brightwood, Manor Park",Cluster 17,130,74,1150000
110010103003004,541,"Takoma, Brightwood, Manor Park",Cluster 17,11,3,1150000
110010103003005,541,"Takoma, Brightwood, Manor Park",Cluster 17,60,24,1150000
110010103003006,541,"Takoma, Brightwood, Manor Park",Cluster 17,38,13,1150000
110010103003007,541,"Takoma, Brightwood, Manor Park",Cluster 17,132,53,1150000
110010103003008,541,"Takoma, Brightwood, Manor Park",Cluster 17,40,11,1150000
110010103003009,541,"Takoma, Brightwood, Manor Park",Cluster 17,29,6,1150000
110010103003010,541,"Takoma, Brightwood, Manor Park",Cluster 17,119,39,1150000
110010103003011,541,"Takoma, Brightwood, Manor Park",Cluster 17,502,270,1150000
110010103003012,541,"Takoma, Brightwood, Manor Park",Cluster 17,76,25,1150000
110010017022007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010017022009,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,148,77,1150000
110010017022010,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,80,26,1150000
110010017022011,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,62,22,1150000
110010017022012,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,71,28,1150000
110010017022013,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,46,20,1150000
110010017022014,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,56,21,1150000
110010017022015,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,79,23,1150000
110010017022016,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,29,15,1150000
110010017022017,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,66,21,1150000
110010017022018,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,66,18,1150000
110010017022019,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,103,53,1150000
110010017022020,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,125,53,1150000
110010017022021,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,70,24,1150000
110010017022022,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010017022023,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010021022004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,38,41,1150000
110010021022007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,159,100,1150000
110010021022008,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,219,99,1150000
110010022021000,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,113,34,1150000
110010022021001,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,567,233,1150000
110010022021002,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,140,82,1150000
110010022021004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,133,40,1150000
110010095051000,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010095051001,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,27,6,1150000
110010095051002,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,23,9,1150000
110010095051003,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,74,27,1150000
110010095051004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,133,68,1150000
110010095051005,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,60,20,1150000
110010095051006,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,61,22,1150000
110010095051007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,186,69,1150000
110010095051008,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,172,69,1150000
110010095051009,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,50,19,1150000
110010095052000,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,117,41,1150000
110010095052001,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,35,11,1150000
110010095052002,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,65,20,1150000
110010095052003,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,71,30,1150000
110010095052004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,128,40,1150000
110010095052005,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,35,6,1150000
110010095052006,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,54,17,1150000
110010095052007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010095052008,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,162,53,1150000
110010095052009,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,31,16,1150000
110010095052010,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,79,51,1150000
110010095052011,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,109,45,1150000
110010095052012,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,56,22,1150000
110010095052013,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,67,28,1150000
110010095052014,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,66,32,1150000
110010095052015,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,30,10,1150000
110010095052016,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,96,32,1150000
110010095052017,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,13,5,1150000
110010095052018,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,20,6,1150000
110010095053000,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,48,15,1150000
110010095053001,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,88,33,1150000
110010095053002,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010095053003,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,116,44,1150000
110010095053004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,88,37,1150000
110010095053005,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,212,109,1150000
110010095053006,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,86,29,1150000
110010095053007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,109,49,1150000
110010095053011,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010095053012,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,403,343,1150000
110010095053013,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,93,41,1150000
110010095053014,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,96,46,1150000
110010095071000,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,256,101,1150000
110010095071001,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,261,123,1150000
110010095071002,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,0,0,1150000
110010095071003,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,230,89,1150000
110010095071004,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,117,50,1150000
110010095071005,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,136,63,1150000
110010095071006,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,137,52,1150000
110010095071007,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,126,43,1150000
110010095071008,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,72,30,1150000
110010095071009,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,159,61,1150000
110010095071010,540,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Cluster 19,31,11,1150000
