listing_id,latitude,longitude,neighborhood,room_type,price,review_scores_rating,license,minimum_nights,availability_365,availability_pct,reviews_per_month,host_id,host_name,host_listings_count,is_verified_host,is_high_concentration_host,listing_url,hover_description
1612365168034026271,38.89696,-77.03364,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,795.0,,Exempt,1,330,90.4,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365168034026271,Two Dlx King Bed | Hotel Washington | Pet-Friendly
1612365173099387568,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,795.0,,Exempt,1,330,90.4,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365173099387568,Hotel Washington |Two Dlx King Bed |Prime Location
1612365175367754813,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,485.0,,Exempt,1,310,84.9,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365175367754813,Two Dlx 2 Double Beds|HotelWashington|Pet-Friendly
1612365179600218429,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,485.0,,Exempt,1,310,84.9,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365179600218429,2 Dlx Double Double Beds|Hotel Washington|Downtown
1612365186759227813,38.89696,-77.03364,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,515.0,4.0,Exempt,1,327,89.6,0.77,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365186759227813,Hotel Washington| Two Dlx Double Double| City View
1612365186907464489,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,829.0,,Exempt,1,339,92.9,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365186907464489,Hotel Washington | Two Deluxe King | City View
1612365187505914020,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,829.0,,Exempt,1,339,92.9,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365187505914020,Two Deluxe King | Hotel Washington | City View
1612365187603056158,38.89696,-77.033635,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Hotel room,515.0,,Exempt,1,327,89.6,,736748745,Hotel Washington,50,True,True,https://www.airbnb.com/rooms/1612365187603056158,Two Dlx Double Double| Hotel Washington |City View
1613144168153259686,38.9370139925862,-77.03288433579658,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,189.0,5.0,Licensed,1,319,87.4,3.69,24446342,Nicola,1,True,False,https://www.airbnb.com/rooms/1613144168153259686,Sunny & Spacious CoHi Bungalow
1613189994636598554,38.905023443445096,-76.9793731388198,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,94.32,,No License,31,267,73.2,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1613189994636598554,Landing | Modern 1BD in Trinidad
1614402070054326206,38.89375,-76.99602,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,164.48,5.0,Licensed,31,296,81.1,0.56,73455370,Eric,3,True,False,https://www.airbnb.com/rooms/1614402070054326206,Gorgeous capitol Hill/Stanton Park one bedroom apt
1614679544219393816,38.92631205115708,-77.05226554641098,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,352.33,4.71,Exempt,1,313,85.8,2.06,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614679544219393816,Sojourn Woodley Park 2BR 2BA Modern & Pet Friendly
1614680038938696242,38.92789055804095,-77.05345792848775,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,352.33,4.7,Exempt,1,315,86.3,2.31,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614680038938696242,Sojourn DC Brand New Private Basement Pet Friendly
1614680508408019461,38.92575431899382,-77.05394002164569,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,350.4,4.9,Exempt,1,331,90.7,2.48,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614680508408019461,"Sojourn Den | Calm, Work-Friendly Retreat"
1614680978206084119,38.92716,-77.05201,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,401.0,5.0,Exempt,1,313,85.8,0.73,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614680978206084119,"Sojourn | Renovated 2BR, Steps to Metro"
1614681467372830441,38.92792282812464,-77.0527343192123,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,589.0,4.77,Exempt,1,333,91.2,3.68,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614681467372830441,Sojourn 2BR Modern Penthouse w/ Rooftop Deck
1614702152033536415,38.92723,-77.05412,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,190.96,,No License,31,313,85.8,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614702152033536415,Sojourn Woodley Park 2BR 2BA Modern & Pet Friendly
1614702891302239278,38.92566541701905,-77.05421081061155,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,190.96,,No License,31,316,86.6,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614702891302239278,Sojourn DC Brand New Private Basement Pet Friendly
1614703343203245562,38.927491718571694,-77.05235115681657,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,192.92,,No License,31,331,90.7,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614703343203245562,"Sojourn Calm, Work-Friendly Retreat"
1614703787013946223,38.92574943293472,-77.05395664047444,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,161.63,,No License,31,225,61.6,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614703787013946223,Sojourn Updated & Modern 2BR in NW
1614704508766516780,38.92790784147221,-77.05398260205003,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,190.96,,No License,31,314,86.0,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614704508766516780,Sojourn Renovated 2 BR 2 BA with content room
1614704969591058700,38.9279,-77.05281,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,202.65,,No License,31,313,85.8,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614704969591058700,"Sojourn | Renovated 2BR, Steps to Metro"
1614705398221776289,38.92782404345808,-77.05397808969063,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,291.42,,No License,31,333,91.2,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614705398221776289,Sojourn 2BR Modern Penthouse w/ Rooftop Deck
1614716438332055859,38.9272,-77.05208,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,357.82,4.7,Exempt,1,225,61.6,2.88,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614716438332055859,Sojourn Updated & Modern 2BR in NW
1614716931834903172,38.92603,-77.05193,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,186.47,,No License,31,314,86.0,,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1614716931834903172,Sojourn Renovated 2BR 2BA with Content Room
1615334069018994297,38.88257,-76.98707,"SE Capitol Hill, Lincoln Park",Entire home/apt,281.0,4.65,Exempt,1,348,95.3,5.35,576757996,Rassam,11,True,True,https://www.airbnb.com/rooms/1615334069018994297,Bright Capitol Hill Home – Walk to Metro & Markets
1616164399839722239,38.92479,-77.00823,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,182.8,,Licensed,2,345,94.5,,50524154,Brittany,1,True,False,https://www.airbnb.com/rooms/1616164399839722239,Boutique DC Retreat
1616498080072167508,38.928,-77.02826,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,68.32,5.0,Licensed,31,312,85.5,1.0,1464042,Cheryl,3,True,False,https://www.airbnb.com/rooms/1616498080072167508,Chic & Sunlit Room in Central DC + Close to Metro
1616747708507129751,38.90543,-77.04732,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,450.76,4.84,Exempt,1,316,86.6,5.81,61717768,SuCasa,4,True,False,https://www.airbnb.com/rooms/1616747708507129751,2Story Twnhome in DC w/onsite (Parking/Pool/Gym)
1616877658009385671,38.84323,-77.00229,"SE Congress Heights, Bellevue, Washington Highlands",Entire home/apt,502.5,5.0,Licensed,2,357,97.8,1.03,265929273,Nusuri,3,True,False,https://www.airbnb.com/rooms/1616877658009385671,DC Modern Getaway
1617423192656232296,38.914750838515495,-77.04335966630154,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,252.98,4.33,Exempt,1,311,85.2,0.98,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1617423192656232296,Sojourn's Dupont Circle Getaway
1617476632335200847,38.88625,-77.00315,"SE Capitol Hill, Lincoln Park",Private room,186.15,,No License,1,188,51.5,,745271092,Unknown Host,3,False,False,https://www.airbnb.com/rooms/1617476632335200847,1 king bed junior suite
1617476632396693015,38.88625,-77.00315,"SE Capitol Hill, Lincoln Park",Private room,356.15,5.0,No License,1,198,54.2,0.39,745271092,Unknown Host,3,False,False,https://www.airbnb.com/rooms/1617476632396693015,2 queen suite with full kitchen superior
1617476632622132671,38.88625,-77.00315,"SE Capitol Hill, Lincoln Park",Private room,356.15,5.0,No License,1,200,54.8,0.63,745271092,Unknown Host,3,False,False,https://www.airbnb.com/rooms/1617476632622132671,King bed with kitchenette
1617499914990041251,38.92816,-76.98269,"NE Brookland, Brentwood, Langdon",Entire home/apt,354.0,5.0,Licensed,2,337,92.3,1.7,182286915,Claire,1,True,False,https://www.airbnb.com/rooms/1617499914990041251,The Champagne House
1617626926494073984,38.8949585,-76.9815624,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,402.5,4.87,Exempt,2,350,95.9,3.63,744411724,Elizabeth & JP,1,True,False,https://www.airbnb.com/rooms/1617626926494073984,"Capitol Hill Convenience, Entire 4-BR Rowhome"
1617726795368888724,38.95845,-77.07533,"NW-far Hawthorne, Barnaby Woods, Chevy Chase",Entire home/apt,185.5,4.9,Licensed,2,140,38.4,3.41,7297470,Matt,1,True,False,https://www.airbnb.com/rooms/1617726795368888724,Capital Comfort: English Basement Apt Near Transit
1619220578180123837,38.88415957091315,-76.97989197219398,"SE Capitol Hill, Lincoln Park",Entire home/apt,196.1,,Exempt,31,327,89.6,,180469760,Whitney & Tom,1,True,False,https://www.airbnb.com/rooms/1619220578180123837,Mid-Term Capitol Hill - Modern & Cozy Home
1619248180218933639,38.9050558,-76.9915999,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,758.5,5.0,Licensed,1,328,89.9,4.07,329957107,King,3,True,False,https://www.airbnb.com/rooms/1619248180218933639,Spacious 6BR D.C. Home | Walk to Capitol | Parking
1620338243865149183,38.9283427,-77.02264459999999,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,428.0,,Licensed,1,310,84.9,,712386592,Wander Home LLC,7,True,True,https://www.airbnb.com/rooms/1620338243865149183,"Modern 4BR Park View| Sleeps 12 | Rooftop, Parking"
1620438239566802936,38.90744,-77.03149,"NW-mid Shaw, Logan Circle",Entire home/apt,251.47,4.94,Licensed,2,257,70.4,4.36,46630199,Home Sweet City,89,True,True,https://www.airbnb.com/rooms/1620438239566802936,Brownstone Logan 1 Bedroom - 1 mile to White House
1621006375743354880,38.88956719999999,-76.9943898,"SE Capitol Hill, Lincoln Park",Entire home/apt,209.41,4.96,Licensed,1,38,10.4,7.57,44583929,Monica,1,True,False,https://www.airbnb.com/rooms/1621006375743354880,Capitol Hill-1BR-Close to metro & Capitol-Parking
1621075998723391953,38.90279476468598,-76.99004508554935,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,87.26,,Licensed,31,120,32.9,,384703005,Iana,3,True,False,https://www.airbnb.com/rooms/1621075998723391953,1BR Apartment Near Union Market with Parking
1621832700012994882,38.90774,-76.98513,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,286.0,5.0,Licensed,1,78,21.4,0.26,654929763,Matt,6,True,True,https://www.airbnb.com/rooms/1621832700012994882,"Modern, Charming, Metro Accessible, w/Free Parking"
1621888407901099554,38.90172,-76.98493,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,416.0,4.0,Exempt,1,338,92.6,0.48,564528369,John And Mary,4,True,False,https://www.airbnb.com/rooms/1621888407901099554,"3 Min Walk to H St, Stylish 4BR Home Free Parking"
1621985005651890837,38.94735671108137,-77.00642077836316,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room,155.0,5.0,Licensed,2,333,91.2,0.64,187874600,Lily,3,True,False,https://www.airbnb.com/rooms/1621985005651890837,Private Room #2 – Shared Bath (1) – Apt 3 – DC
1622009978190125489,38.90156,-76.98512,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,144.0,4.75,Exempt,1,342,93.7,4.92,687027991,JJ And Betty,4,True,False,https://www.airbnb.com/rooms/1622009978190125489,"3 Min Walk to H St., Stylish Modern Studio"
1622022560785696921,38.90464,-77.01842,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,257.0,5.0,Exempt,1,325,89.0,0.95,687027991,JJ And Betty,4,True,False,https://www.airbnb.com/rooms/1622022560785696921,"2 Min Walk to Metro, 2 Bedroom Ground Level Apt"
1622204243924737118,38.84088,-76.97813,"SE Douglas, Shipley Terrace",Entire home/apt,293.05,4.63,Licensed,1,265,72.6,2.2,559850907,Brookklin,3,True,False,https://www.airbnb.com/rooms/1622204243924737118,"The Urban District House Washington, DC"
1622517873666881843,38.90389,-76.98703,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,193.0,5.0,Licensed,1,352,96.4,3.0,391011428,Randa,1,True,False,https://www.airbnb.com/rooms/1622517873666881843,Cozy & Private Lower-Level Apt & Dedicated Parking
1622559617095028061,38.92228,-77.03851,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,,5.0,Exempt,31,0,0.0,0.73,74168873,Benedicte,1,True,False,https://www.airbnb.com/rooms/1622559617095028061,Quiet Furnished studio in a Victorian house 1910
1622654742967991926,38.88145,-76.99802,"SE Capitol Hill, Lincoln Park",Entire home/apt,165.6,5.0,Licensed,5,335,91.8,1.0,25612775,Yvonne,1,True,False,https://www.airbnb.com/rooms/1622654742967991926,Capitol Hill Carriage Loft
1622786562715080806,38.90364,-77.05812,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,884.5,4.8,Licensed,2,160,43.8,1.85,14992518,Michael,1,True,False,https://www.airbnb.com/rooms/1622786562715080806,"McCleery House, Historic Georgetown Retreat"
1623300014127677184,38.90407,-76.991,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,561.5,4.5,Licensed,1,328,89.9,1.08,329957107,King,3,True,False,https://www.airbnb.com/rooms/1623300014127677184,Spacious 4BR Washington DC Home with Free Parking
1623330626615778570,38.9050558,-76.9915999,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,344.0,5.0,Licensed,1,329,90.1,0.8,329957107,King,3,True,False,https://www.airbnb.com/rooms/1623330626615778570,Modern 2BR Retreat Near Capitol Hill
1623428024518469482,38.94401579638655,-77.03415283348889,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,126.13,5.0,No License,31,266,72.9,1.0,69203193,Leyla & Matt,30,True,True,https://www.airbnb.com/rooms/1623428024518469482,Garden-Level 2BR/2BA Apt with Parking | 1 Month +
1623429317876119192,38.9036,-77.0199,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,257.0,5.0,Exempt,1,325,89.0,6.55,564528369,John And Mary,4,True,False,https://www.airbnb.com/rooms/1623429317876119192,"2 Min Walk to Metro, 2 Bdrm Ground Level Apt"
1623442260856037357,38.927447916856096,-77.0205823830443,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,120.06,,No License,31,312,85.5,,69203193,Leyla & Matt,30,True,True,https://www.airbnb.com/rooms/1623442260856037357,2 BR Garden Level Apt near Children's Hospital
1623495540638779981,38.90314,-76.99163,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,354.0,4.93,Licensed,1,290,79.5,3.89,468076998,Maaz,1,True,False,https://www.airbnb.com/rooms/1623495540638779981,Modern 3BR Near NoMa & Ivy City + Free Parking
1623970417212664883,38.85612,-76.98383,"SE Sheridan, Barry Farm, Buena Vista",Entire home/apt,211.0,4.67,Exempt,1,359,98.4,2.37,160006164,John,2,True,False,https://www.airbnb.com/rooms/1623970417212664883,Sunset & Serenity
1624229259527405337,38.92222,-77.00202,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,150.0,4.71,Licensed,2,347,95.1,1.94,148915561,Megan,1,True,False,https://www.airbnb.com/rooms/1624229259527405337,Galactic Getaway: Star Wars Basement Suite
1624983025710250112,38.9076937,-77.0463836,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,192.33,4.93,Licensed,3,32,8.8,3.44,540669818,Ergin,3,True,False,https://www.airbnb.com/rooms/1624983025710250112,Dupont 1BR Pied-à-Terre: Historic Victorian Block
1625718382869230727,38.86444,-76.95963,"SE Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire home/apt,251.5,5.0,Licensed,2,179,49.0,1.0,557154823,Maria,4,True,False,https://www.airbnb.com/rooms/1625718382869230727,Modern Cozy Studio w/ Private Entrance & Workspace
1626172704297821640,38.9283427,-77.02264459999999,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,393.5,5.0,Licensed,1,310,84.9,1.46,472958489,Calming Stay,10,True,True,https://www.airbnb.com/rooms/1626172704297821640,Designer 4BR DC Rowhouse: Rooftop & City Views
1626348788167769848,38.9019,-76.98485,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,144.0,4.81,Exempt,1,342,93.7,5.05,564528369,John And Mary,4,True,False,https://www.airbnb.com/rooms/1626348788167769848,"3 Min Walk to H St., Stylish Modern Studio"
1626375437265612071,38.9038,-76.98558,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,209.0,4.69,Exempt,1,351,96.2,5.74,564528369,John And Mary,4,True,False,https://www.airbnb.com/rooms/1626375437265612071,"3-Min Walk to H St, Modern House, Parking Included"
1627205144022863315,38.9026,-76.98663,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,416.0,,Exempt,1,338,92.6,,687027991,JJ And Betty,4,True,False,https://www.airbnb.com/rooms/1627205144022863315,"3 Min Walk to H St, Stylish 4BR Home Free Parking"
1627551096364243654,38.9781989,-77.0283303,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Entire home/apt,464.5,4.89,Licensed,2,292,80.0,4.03,498296831,Yoseph,4,True,False,https://www.airbnb.com/rooms/1627551096364243654,Modern 5BR Retreat in Washington DC
1627620123088002637,38.8793,-76.98787,"SE Capitol Hill, Lincoln Park",Shared room,48.0,4.11,Exempt,1,352,96.4,4.83,146624030,Sireenat,24,True,True,https://www.airbnb.com/rooms/1627620123088002637,Capitol Hill 2-1 interns housing
1628350595877786114,38.91605,-77.01181,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,274.24,,No License,31,109,29.9,,19214127,David,15,True,True,https://www.airbnb.com/rooms/1628350595877786114,"Historic charm, modern amenities, and Parking!"
1628382893314231362,38.8901116202615,-76.98661085218191,"SE Capitol Hill, Lincoln Park",Entire home/apt,1757.67,,Licensed,3,358,98.1,,183572807,Andrew,2,True,False,https://www.airbnb.com/rooms/1628382893314231362,Luxury Capitol Hill Retreat—Historic Row Home
1628627771935481103,38.93046,-77.02018,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,117.1,,No License,31,325,89.0,,45328644,Colton,1,True,False,https://www.airbnb.com/rooms/1628627771935481103,"Not a Garden Unit! - Sunny 1st Floor 2bed, 1bath."
1629011671579199590,38.933767,-77.030012,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,172.63,,No License,31,337,92.3,,704127950,Ritesh,5,True,False,https://www.airbnb.com/rooms/1629011671579199590,2 Bedroom condo in Columbia Heights (Brand new) 13
1629142601648054267,38.866,-77.00172,"SE Sheridan, Barry Farm, Buena Vista",Entire home/apt,121.97,,Exempt,2,358,98.1,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1629142601648054267,"Landing | Modern Studio, Courtyard, Rooftop Lounge"
1629142614291876120,38.86591,-76.99979,"SE Sheridan, Barry Farm, Buena Vista",Entire home/apt,197.5,,Licensed,2,361,98.9,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1629142614291876120,"Landing | Amazing Studio, Rooftop Lounge, Gym"
1629142635192217443,38.86562,-77.00194,"SE Sheridan, Barry Farm, Buena Vista",Entire home/apt,,,Licensed,2,365,100.0,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1629142635192217443,"Landing | Amazing 1BD, Courtyard, Rooftop Lounge"
1629396493769633192,38.8685218,-76.95498289999999,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,585.0,4.75,Licensed,1,327,89.6,4.0,573190553,Hanna,6,True,True,https://www.airbnb.com/rooms/1629396493769633192,Luxury Family/pets|5BR/4BR|2kingbeds|2-Car garage
1629719311381713396,38.90658,-76.99162,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Private room,52.74,,No License,31,143,39.2,,384703005,Iana,3,True,False,https://www.airbnb.com/rooms/1629719311381713396,Private Room in the Trendy Neighborhood DC
1630090530350832493,38.90610909999999,-76.9808115,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,420.0,5.0,Licensed,1,183,50.1,1.73,360941391,Wavy Stay,19,True,True,https://www.airbnb.com/rooms/1630090530350832493,Cozy and Modern 2BR Apartment in NE Washington DC!
1630147252754308982,38.91104,-77.02559,"NW-mid Shaw, Logan Circle",Entire home/apt,,5.0,Licensed,2,0,0.0,0.54,115740704,Patrick,2,True,False,https://www.airbnb.com/rooms/1630147252754308982,Modern 3BR/2BA in Logan Circle | 3 Queen Beds
1630148325618205791,38.86062,-76.98489,SE Historic Anacostia,Private room,37.19,,No License,31,365,100.0,,51694754,Jasmine,6,True,True,https://www.airbnb.com/rooms/1630148325618205791,Hunter 2
1630557327823085936,38.90907122166638,-76.98451291892596,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,272.0,4.22,Licensed,1,303,83.0,2.65,126630924,Evolve,1,False,False,https://www.airbnb.com/rooms/1630557327823085936,Fire Pit & Yard! Modern DC Unit Near H Street
1630772468850296081,38.86299,-76.96035,"SE Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire home/apt,514.0,5.0,Licensed,2,357,97.8,1.0,557154823,Maria,4,True,False,https://www.airbnb.com/rooms/1630772468850296081,The Lincoln House Comfort for Work & Relaxation
1631314753317695811,38.90325,-77.00386,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,481.0,4.4,Exempt,1,350,95.9,2.97,543562601,Matt,30,True,True,https://www.airbnb.com/rooms/1631314753317695811,NoMa Luxe Row House Next to Union Station+Parking
1631345114483164075,38.89956739234292,-76.98394179725324,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,206.56,5.0,Licensed,2,305,83.6,5.61,14403694,Eric,1,True,False,https://www.airbnb.com/rooms/1631345114483164075,Brand New 2BR English Basement Steps from H St NE
1632180277051897154,38.90418,-76.9835,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,181.0,4.88,Licensed,1,354,97.0,6.96,213223476,Debs,2,True,False,https://www.airbnb.com/rooms/1632180277051897154,Your Private DC Retreat Near Capitol Hill!
1632198759617126713,38.94892,-77.07193,"NW-far North Cleveland Park, Forest Hills, Van Ness",Entire home/apt,376.6,,Licensed,5,44,12.1,,113516581,Rachel,2,True,False,https://www.airbnb.com/rooms/1632198759617126713,Spacious apartment in NW close to AU Tenley Metro
1632863436793170710,38.86803675160003,-76.95459969341755,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,279.0,4.0,Licensed,1,350,95.9,1.92,573190553,Hanna,6,True,True,https://www.airbnb.com/rooms/1632863436793170710,Modern 2BR DC Home |Garage + Free Street Parking
1632895853601075884,38.907596,-77.045687,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,169.15,5.0,No License,1,330,90.4,1.36,744014671,Unknown Host,2,False,False,https://www.airbnb.com/rooms/1632895853601075884,Madera double queen room with balcony
1632895853607107724,38.907596,-77.045687,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,203.15,5.0,No License,1,320,87.7,0.91,744014671,Unknown Host,2,False,False,https://www.airbnb.com/rooms/1632895853607107724,Madera king room
1633116897553170606,38.897841810144016,-77.02387867341305,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,397.14,5.0,Licensed,2,103,28.2,0.74,16644446,Corporate Housing,20,True,True,https://www.airbnb.com/rooms/1633116897553170606,Fully Furnished 2BR Apartment at Penn Quarters
1633389250522814511,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,297.0,,Exempt,1,236,64.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1633389250522814511,Elegant DC Stay w/ Gym Access & Parking!
1633389256730745643,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,284.0,,Exempt,1,236,64.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1633389256730745643,Elegant Unit Steps from Dupont Circle Landmarks!
1633396300293567367,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,594.0,,Exempt,1,236,64.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1633396300293567367,2 Spacious Group Friendly Units w/ Gym Access!
1633396304618135190,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,594.0,,Exempt,1,236,64.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1633396304618135190,Historical Getaway! 2 Cozy Units Near DC Landmarks
1633460697813587700,38.91519,-77.01172,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,170.39,4.6,Exempt,30,354,97.0,2.03,25737738,Abdul,3,True,False,https://www.airbnb.com/rooms/1633460697813587700,Spacious Renovated 3BR/2BA Sleeps 6 + Parking
